V5##VTuber ID,YouTube Subscriber Count,YouTube View Count,YouTube Recent Total Median View Count,YouTube Recent Total Popularity,YouTube Recent Total Highest View Count,YouTube Recent Total Highest Viewed URL,YouTube Recent Livestream Median View Count,YouTube Recent Livestream Popularity,YouTube Recent Livestream Highest View Count,YouTube Recent Livestream Highest Viewed URL,YouTube Recent Video Median View Count,YouTube Recent Video Popularity,YouTube Recent Video Highest View Count,YouTube Recent Video Highest Viewed URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Popularity,Twitch Recent Highest View Count,Twitch Recent Highest Viewed URL
1c5619a4ece046dd8ba68ed343489ca3,481000,88339855,4132,1550,16861,https://www.youtube.com/watch?v=cyaEJOtz7zM,2517,1351,3691,https://www.youtube.com/watch?v=N4DwERKVhfc,8469,3736,16861,https://www.youtube.com/watch?v=cyaEJOtz7zM,31108,0,0,0,
f6a4e7aa8d0c4e5cb39d199845ec4d02,433000,43823922,8411,3682,89183,https://www.youtube.com/watch?v=YWIj36Z_FNU,8387,2053,14943,https://www.youtube.com/watch?v=iqnJ7QgX3qQ,8436,8053,89183,https://www.youtube.com/watch?v=YWIj36Z_FNU,70004,19039,5530,42424,https://www.twitch.tv/videos/1973537503
664e1b310cf343b78623f99b31e40fae,396000,56797169,5573,1676,11471,https://www.youtube.com/watch?v=OIelbvEnRbg,0,0,0,,5573,1676,11471,https://www.youtube.com/watch?v=OIelbvEnRbg,16782,585,530,585,https://www.twitch.tv/videos/1992018522
5535c9524eb046c38e172ebfa06b302f,313000,71190205,16889,6300,252930,https://www.youtube.com/watch?v=v9Q5021GeHA,17907,6272,252930,https://www.youtube.com/watch?v=v9Q5021GeHA,15611,6300,78120,https://www.youtube.com/watch?v=ENDr3oRO8mY,61824,4185,2898,24987,https://www.twitch.tv/videos/1971811776
4b6b055ada4d4f0ab63b7ad02a3fa3ef,220000,15334354,2686,1160,8252,https://www.youtube.com/watch?v=y_8to8zdcao,2588,942,4494,https://www.youtube.com/watch?v=6zc_PFGDk0Q,8252,2777,8252,https://www.youtube.com/watch?v=y_8to8zdcao,52281,1722,466,4118,https://www.twitch.tv/videos/1982400155
a9f6574e98f34b20a05269134930fb50,216000,7169223,13820,6914,20790,https://www.youtube.com/watch?v=U1dthPB81cw,14662,7831,20790,https://www.youtube.com/watch?v=U1dthPB81cw,4489,3318,4489,https://www.youtube.com/watch?v=CYVmxBJbi5Q,0,0,0,0,
7c06b9e316ce4ac18ce836cd72442bbe,186000,32025146,5166,1974,66637,https://www.youtube.com/watch?v=qTrXIFxRcx8,4947,1683,66637,https://www.youtube.com/watch?v=qTrXIFxRcx8,6474,2389,30055,https://www.youtube.com/watch?v=_y0a7fmfw8E,44798,4164,1161,19973,https://www.twitch.tv/videos/1980489079
abd64c9a64e04fb1b23faa2480c1c106,170000,57841787,6889,3364,17441,https://www.youtube.com/watch?v=_S-GEU9mlE8,6127,3364,17415,https://www.youtube.com/watch?v=4c1-1yl5CTA,7125,3233,17441,https://www.youtube.com/watch?v=_S-GEU9mlE8,1385,32,26,32,https://www.twitch.tv/videos/1990147893
312fdd3c5e6d4aefa73fd3860ecc5613,163000,15284405,17428,7179,64398,https://www.youtube.com/watch?v=6wTHWUkIBns,17428,7179,44643,https://www.youtube.com/watch?v=DgI6YRCr6rU,17901,7739,64398,https://www.youtube.com/watch?v=6wTHWUkIBns,0,0,0,0,
21428cae24af4607bffe25cb2746daa6,155000,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,
