V5##VTuber ID,YouTube Subscriber Count,YouTube View Count,YouTube Recent Total Median View Count,YouTube Recent Total Popularity,YouTube Recent Total Highest View Count,YouTube Recent Total Highest Viewed URL,YouTube Recent Livestream Median View Count,YouTube Recent Livestream Popularity,YouTube Recent Livestream Highest View Count,YouTube Recent Livestream Highest Viewed URL,YouTube Recent Video Median View Count,YouTube Recent Video Popularity,YouTube Recent Video Highest View Count,YouTube Recent Video Highest Viewed URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Popularity,Twitch Recent Highest View Count,Twitch Recent Highest Viewed URL
1c5619a4ece046dd8ba68ed343489ca3,482000,89358858,8139,1650,33838,https://www.youtube.com/watch?v=3ZlCn3VpCSQ,2984,1240,4465,https://www.youtube.com/watch?v=9u81X-87CGM,12548,2061,33838,https://www.youtube.com/watch?v=3ZlCn3VpCSQ,31208,0,0,0,
f6a4e7aa8d0c4e5cb39d199845ec4d02,437000,44819730,15433,5291,89984,https://www.youtube.com/watch?v=u8NKu9wnF24,22081,12495,89984,https://www.youtube.com/watch?v=u8NKu9wnF24,14147,4901,52775,https://www.youtube.com/watch?v=xnoAaiyMqrM,81319,38849,14966,78917,https://www.twitch.tv/videos/2024370985
664e1b310cf343b78623f99b31e40fae,395000,57075029,26994,2674,26994,https://www.youtube.com/watch?v=0vVLYUvM7w8,0,0,0,,26994,2674,26994,https://www.youtube.com/watch?v=0vVLYUvM7w8,16930,927,590,927,https://www.twitch.tv/videos/2026426886
5535c9524eb046c38e172ebfa06b302f,319000,74261610,17516,7061,112221,https://www.youtube.com/watch?v=DxyZbeEm244,19429,7215,112221,https://www.youtube.com/watch?v=DxyZbeEm244,16738,6728,78102,https://www.youtube.com/watch?v=BNJhv8s2roc,62389,3696,1704,19111,https://www.twitch.tv/videos/2009079422
4b6b055ada4d4f0ab63b7ad02a3fa3ef,223000,15780162,3116,1167,184958,https://www.youtube.com/watch?v=FFqUmCD532c,2809,1298,184958,https://www.youtube.com/watch?v=FFqUmCD532c,5723,1083,23555,https://www.youtube.com/watch?v=Ay9UL4HXSvA,53384,1710,974,5832,https://www.twitch.tv/videos/2023166634
a9f6574e98f34b20a05269134930fb50,217000,7458173,10340,2847,14685,https://www.youtube.com/watch?v=JCcQY-JQf9I,10864,2751,14685,https://www.youtube.com/watch?v=JCcQY-JQf9I,6650,3045,9525,https://www.youtube.com/watch?v=uC9nV4U4Nxs,0,0,0,0,
7c06b9e316ce4ac18ce836cd72442bbe,192000,33811796,7911,2879,115707,https://www.youtube.com/watch?v=Z8vh7LdIfd8,13434,4667,115707,https://www.youtube.com/watch?v=Z8vh7LdIfd8,4209,2497,46602,https://www.youtube.com/watch?v=DbPqmeu0UeY,45543,4797,1382,8507,https://www.twitch.tv/videos/2017911327
abd64c9a64e04fb1b23faa2480c1c106,173000,59146836,4486,2146,31203,https://www.youtube.com/watch?v=C2Seq0BCWtU,3377,1422,30576,https://www.youtube.com/watch?v=mDAokLsh7qw,6604,3015,31203,https://www.youtube.com/watch?v=C2Seq0BCWtU,1402,84,45,84,https://www.twitch.tv/videos/2023433602
312fdd3c5e6d4aefa73fd3860ecc5613,166000,16524827,10226,5884,105150,https://www.youtube.com/watch?v=o3P6ADZ4LVk,15568,6238,41665,https://www.youtube.com/watch?v=x0O6A9kSNCg,9370,3484,105150,https://www.youtube.com/watch?v=o3P6ADZ4LVk,5955,0,0,0,
21428cae24af4607bffe25cb2746daa6,154000,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,
