V5##VTuber ID,YouTube Subscriber Count,YouTube View Count,YouTube Recent Total Median View Count,YouTube Recent Total Popularity,YouTube Recent Total Highest View Count,YouTube Recent Total Highest Viewed URL,YouTube Recent Livestream Median View Count,YouTube Recent Livestream Popularity,YouTube Recent Livestream Highest View Count,YouTube Recent Livestream Highest Viewed URL,YouTube Recent Video Median View Count,YouTube Recent Video Popularity,YouTube Recent Video Highest View Count,YouTube Recent Video Highest Viewed URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Popularity,Twitch Recent Highest View Count,Twitch Recent Highest Viewed URL
1c5619a4ece046dd8ba68ed343489ca3,545000,134122237,28060,9580,243169,https://www.youtube.com/watch?v=ttB6AD5FKHU,3703,2018,3703,https://www.youtube.com/watch?v=Kt9SUxRjhOA,29919,14710,243169,https://www.youtube.com/watch?v=ttB6AD5FKHU,32816,0,0,0,
f6a4e7aa8d0c4e5cb39d199845ec4d02,447000,64664448,9179,3405,57262,https://www.youtube.com/watch?v=XNBbtNp5Vo8,3361,466,3505,https://www.youtube.com/watch?v=p1lLdAuAvks,9435,4636,57262,https://www.youtube.com/watch?v=XNBbtNp5Vo8,121984,16152,8501,78242,https://www.twitch.tv/videos/2745222674
5535c9524eb046c38e172ebfa06b302f,398000,130488360,12539,5041,89973,https://www.youtube.com/watch?v=FMObqdfAJeg,7741,4410,72865,https://www.youtube.com/watch?v=ePolU2-tn68,13470,5508,89973,https://www.youtube.com/watch?v=FMObqdfAJeg,74296,1782,646,7426,https://www.twitch.tv/videos/2731150541
664e1b310cf343b78623f99b31e40fae,395000,56879455,0,0,0,,0,0,0,,0,0,0,,17067,0,0,0,
d837e8fda137492c9d77882b98ff863a,335000,156666576,101065,25100,1232314,https://www.youtube.com/watch?v=m14-DLOkqgw,16784,11560,465757,https://www.youtube.com/watch?v=MCLMJJ_puTY,261858,104170,1232314,https://www.youtube.com/watch?v=m14-DLOkqgw,53174,14276,7678,34086,https://www.twitch.tv/videos/2748524812
182da09d8d454f37a52ec546cbb35e39,315000,68464396,29985,11155,466401,https://www.youtube.com/watch?v=fIlTRqG-3OQ,7560,4167,30120,https://www.youtube.com/watch?v=7Hk4ph8GqEU,43955,21393,466401,https://www.youtube.com/watch?v=fIlTRqG-3OQ,4987,0,0,0,
897400f2658a483286ca6acc927006ca,237000,38718918,12291,8059,728988,https://www.youtube.com/watch?v=2MFxqHgLKZE,1217,399,2251,https://www.youtube.com/watch?v=bqLhRnvK6vA,21016,11104,728988,https://www.youtube.com/watch?v=2MFxqHgLKZE,10549,564,399,613,https://www.twitch.tv/videos/2746062478
abd64c9a64e04fb1b23faa2480c1c106,227000,80984488,4244,1904,15643,https://www.youtube.com/watch?v=B0drO96wnAk,2311,1052,3563,https://www.youtube.com/watch?v=CWpinfjWWw4,4318,2009,15643,https://www.youtube.com/watch?v=B0drO96wnAk,2318,95,59,95,https://www.twitch.tv/videos/2746143502
4b6b055ada4d4f0ab63b7ad02a3fa3ef,225000,18846503,1172,285,1920,https://www.youtube.com/watch?v=K0dwXwCUXcY,1172,285,1920,https://www.youtube.com/watch?v=K0dwXwCUXcY,0,0,0,,56053,1306,963,2504,https://www.twitch.tv/videos/2747798931
a9f6574e98f34b20a05269134930fb50,221000,9830969,4187,1379,4465,https://www.youtube.com/watch?v=X74IsyOlZ_o,4187,1379,4465,https://www.youtube.com/watch?v=X74IsyOlZ_o,0,0,0,,0,0,0,0,
