VTuber ID,Video Type,Title,Publish Time,URL,Thumbnail URL
887b37336c9c4730809ace8b5e38df17,live,Drop掉寶🎁+dc群領兌換碼 ʚ •͈˽•͈ ིྀɞ｜⭐24hr看台送遊戲 ⁺˳✿ ₊,2026-04-27T20:54:20Z,https://www.twitch.tv/isyourlulu,https://static-cdn.jtvnw.net/previews-ttv/live_user_isyourlulu-{width}x{height}.jpg
bf03fd8b5b55481590ea63338c5cdd20,live,4/28 - 5/6 韓國楓谷近郊戶外台 !週邊 / !DC / 訂閱加班10分 / 揪團10人2分鐘 / @komorikuma_vtuber,2026-04-28T00:00:03Z,https://www.twitch.tv/komorikuma_vtuber,https://static-cdn.jtvnw.net/previews-ttv/live_user_komorikuma_vtuber-{width}x{height}.jpg
6c7336d4605540c6871de5f96874129c,live,꣑୧ 哪個笨蛋會記錯日期跑去火車站= =┇ @mibao1013,2026-04-28T00:40:42Z,https://www.twitch.tv/mibao1013,https://static-cdn.jtvnw.net/previews-ttv/live_user_mibao1013-{width}x{height}.jpg
9d864d1af4e749f5a58171b06c070565,live,【伊登】那個吃不到滷肉飯只好上網大談的Vtuber | !魔儲 |自主訂閱 | !周邊 !綠界 !影片點播 | !VPN   |參加OK|(0428),2026-04-28T06:51:54Z,https://www.twitch.tv/masteridun,https://static-cdn.jtvnw.net/previews-ttv/live_user_masteridun-{width}x{height}.jpg
de071f4fc90344748afac14099022672,live,4/28 加班DAYO !加班 ♡ !簽到 !歌單 !想 !id !rk !dc ♡ @xiaojean0128 ♡,2026-04-28T06:57:11Z,https://www.twitch.tv/xiaojean0128,https://static-cdn.jtvnw.net/previews-ttv/live_user_xiaojean0128-{width}x{height}.jpg
4859b57db8e043f1965e56324f137097,live,04/28 今天生日的我還要在楓星坐牢練等是否搞錯了什麼| !魔儲 !dc,2026-04-28T06:58:22Z,https://www.twitch.tv/lingna0,https://static-cdn.jtvnw.net/previews-ttv/live_user_lingna0-{width}x{height}.jpg
9d9c6477329245cbb2557895f4f15686,live,/ᐠ. ̫ .ᐟ\ 4/28 ₊˚⊹ FB有抽獎活動 .˚₊ ⊹  ꒰>ㅅ<꒱ ♥,2026-04-28T07:48:41Z,https://www.twitch.tv/iitifox,https://static-cdn.jtvnw.net/previews-ttv/live_user_iitifox-{width}x{height}.jpg
e2c0d3ba19244f75888e5dbe1881d22f,live,04/28 翻譯翻譯什麼叫3X3 | 開放新泳裝贊助!!以及酷酷鼠標!!|  [ @chi4ttt ],2026-04-28T08:09:18Z,https://www.twitch.tv/chi4ttt,https://static-cdn.jtvnw.net/previews-ttv/live_user_chi4ttt-{width}x{height}.jpg
5b62816b7dee4c13856f3c21629be3c4,live,【Mica】｜2026/4/28｜今天想破六版,2026-04-28T08:21:37Z,https://www.twitch.tv/mica1130,https://static-cdn.jtvnw.net/previews-ttv/live_user_mica1130-{width}x{height}.jpg
2f966e51210f49ba9dce2ac90e3ada18,live,ʚ ruriilive ɞ 0426 出去玩回來就生病｜頭像驚喜包長期兌換｜加入 dc 不定時活動！｜歡迎降落｜!小寶石 @rurii0303,2026-04-28T09:05:52Z,https://www.twitch.tv/rurii0303,https://static-cdn.jtvnw.net/previews-ttv/live_user_rurii0303-{width}x{height}.jpg
e63fe9e27be44403b222fb0319c027b6,live,4/28 加班Day2 還有人在玩阿泰爾ㄇ !加班 !訂閱 !魔儲,2026-04-28T09:39:06Z,https://www.twitch.tv/hitomiohlala,https://static-cdn.jtvnw.net/previews-ttv/live_user_hitomiohlala-{width}x{height}.jpg
e63fd2ead17a4b57b256fcd55fe83b0e,live,【FINAL FANTASY XIV】加班練白虎,2026-04-28T09:56:48Z,https://www.twitch.tv/reibe0415,https://static-cdn.jtvnw.net/previews-ttv/live_user_reibe0415-{width}x{height}.jpg
68c50e424b2148478c74effaacfdeae3,live,4/28   來玩欸配搂 打得不好請見諒 ｜500追就唱歌｜｜追隨簽到大感謝｜ ｜初見歡迎光臨｜  ｜ 幫我家小糯米賺點罐罐錢 ｜ @jyderyumi1102,2026-04-28T10:33:44Z,https://www.twitch.tv/jyderyumi1102,https://static-cdn.jtvnw.net/previews-ttv/live_user_jyderyumi1102-{width}x{height}.jpg
902740b39aed4b3cb381701c96a73f3a,live,【夢幻魔法公主】4/28 來養女兒啦~ 今天發售呀~,2026-04-28T10:46:04Z,https://www.twitch.tv/smallbatouo,https://static-cdn.jtvnw.net/previews-ttv/live_user_smallbatouo-{width}x{height}.jpg
52d7a40d46034062ad2fc29b4a2a9198,live,【亞曼皮卡曼】4/28 | @pikayama | !新衣裝,2026-04-28T11:01:05Z,https://www.twitch.tv/pikayama,https://static-cdn.jtvnw.net/previews-ttv/live_user_pikayama-{width}x{height}.jpg
310862830fb648b78cca7e581e2622a7,live,♦ 2026.04.28 ♦ 訂閱告急!!｜ @ayaakahane ｜ !自主訂閱 !小奇點【赤羽亞矢】,2026-04-28T11:01:14Z,https://www.twitch.tv/ayaakahane,https://static-cdn.jtvnw.net/previews-ttv/live_user_ayaakahane-{width}x{height}.jpg
ff88906b47654805b8370426415f1183,live,▌0428【楓汰】偷摸大雞賴府 | 5000追努力中 | 降落歡迎 | @fuutaisbest,2026-04-28T11:23:33Z,https://www.twitch.tv/fuutaisbest,https://static-cdn.jtvnw.net/previews-ttv/live_user_fuutaisbest-{width}x{height}.jpg
8723ccecdfd84d92b1de24f9d6a86bcc,live,428 一本正經的馬槍逛街@bofu0520,2026-04-28T11:40:11Z,https://www.twitch.tv/bofu0520,https://static-cdn.jtvnw.net/previews-ttv/live_user_bofu0520-{width}x{height}.jpg
03c018f2d3064da6ac4899bef1d600c5,live,玖玖巴🍶0428－連動｜來看睿智的998 feat. 雪口、夢夢、六嘆、鹿比、貓康、Restia,2026-04-28T11:48:47Z,https://www.twitch.tv/998rrr,https://static-cdn.jtvnw.net/previews-ttv/live_user_998rrr-{width}x{height}.jpg
ce1d3cace1cf4ec799c8846c8c2a6d48,live,0428|差一點點|拚訂閱積分 !布丁 歡迎掛台  有接委託歡迎聯絡DC @kokutou8920,2026-04-28T11:51:06Z,https://www.twitch.tv/kokutou8920,https://static-cdn.jtvnw.net/previews-ttv/live_user_kokutou8920-{width}x{height}.jpg
3809ec8a42634d11aa1b7b8f99755c6a,live,【琉花花】4/28 | 修練   @laoshu829 @jnmlk916  ..  |  委託排單6月 |   !周邊  !DC !貓咪 !點歌,2026-04-28T11:56:29Z,https://www.twitch.tv/mayberuu,https://static-cdn.jtvnw.net/previews-ttv/live_user_mayberuu-{width}x{height}.jpg
ce908f10dcde4e2480c8f97aafd45883,live,7.5始動！新24人本地板清掃隊出動！《FF14》｜中/日/EN｜KuroLIVE,2026-04-28T11:57:35Z,https://www.twitch.tv/kuro777_twitch,https://static-cdn.jtvnw.net/previews-ttv/live_user_kuro777_twitch-{width}x{height}.jpg
fa67b0859f2e45589e754f7e528967d6,live,☆拚紫勾勾中☆ 4/28 密室解謎我一定可以?!｜!夢夢,2026-04-28T11:58:07Z,https://www.twitch.tv/monmon_jinrou,https://static-cdn.jtvnw.net/previews-ttv/live_user_monmon_jinrou-{width}x{height}.jpg
9f9bfcbf980b43bcb00c03261439d18d,live,2025/04/28,2026-04-28T11:59:24Z,https://www.twitch.tv/niamahotpot_vtuberpodcast,https://static-cdn.jtvnw.net/previews-ttv/live_user_niamahotpot_vtuberpodcast-{width}x{height}.jpg
4c34c44a98974b709f7dbc7618847fd6,live,4/28 豪累哦 隨時烙跑( *・ω・)✄,2026-04-28T12:00:48Z,https://www.twitch.tv/5l5l3,https://static-cdn.jtvnw.net/previews-ttv/live_user_5l5l3-{width}x{height}.jpg
8150f530d858418282811429cc32622b,live,新活動+舊活動最後衝刺!!《 心動小鎮 Heartopia 》 免費療育遊戲 #Heartopia #心動小鎮 #Vtuber  #台V #欣希亞,2026-04-28T12:00:49Z,https://www.twitch.tv/mengcynia,https://static-cdn.jtvnw.net/previews-ttv/live_user_mengcynia-{width}x{height}.jpg
fd6a0236861940389e15ef85b16c6069,live,⁺˳✿ ₊ 0428 ˊ˗ ┊ 被抓來 風啟之旅windrose :O┊ 預購周邊倒數兩天 |｡･･)っ♡┊!Dc!斗內!周邊 @hennie2001,2026-04-28T12:00:58Z,https://www.twitch.tv/hennie2001,https://static-cdn.jtvnw.net/previews-ttv/live_user_hennie2001-{width}x{height}.jpg
a17fcdf32a124beba3fba16299aed2b3,live,4/28 今天繼續低品蠻神！。(՞꜆ .ˬ.՞)꜆⋆⸜♡⸝,2026-04-28T12:01:05Z,https://www.twitch.tv/chikayan,https://static-cdn.jtvnw.net/previews-ttv/live_user_chikayan-{width}x{height}.jpg
afa3e309e41044c5bffe17466607d481,live,雪雪๐•ᴗ•๐ 4/28 ♡ @yukkkkiouo !自主訂閱支援 !YT,2026-04-28T12:02:54Z,https://www.twitch.tv/yukkkkiouo,https://static-cdn.jtvnw.net/previews-ttv/live_user_yukkkkiouo-{width}x{height}.jpg
17a340801a7d4697be53c472c621993d,live,2026/4/28 來去個紅弦俱樂部  The Red Strings Club,2026-04-28T12:04:04Z,https://www.twitch.tv/longhua_v,https://static-cdn.jtvnw.net/previews-ttv/live_user_longhua_v-{width}x{height}.jpg
c099b7e8d46c418d8e17097d496f3b83,live,【踢踢】4.28 |   最後一天 拚燕雲任務!  ദ്ദി₍ᐢ .ᆺ. ᐢ₎🥕    暑假作業最後一天小孩人   |  !幸運兔團 ✦耶比✦,2026-04-28T12:04:48Z,https://www.twitch.tv/ttspoon,https://static-cdn.jtvnw.net/previews-ttv/live_user_ttspoon-{width}x{height}.jpg
2694a505a0e0441bb99b49e8ce1f7473,live,【4/28】先玩密室逃脫｜訂閱回饋祭｜!指令 !表單,2026-04-28T12:07:55Z,https://www.twitch.tv/kannazukilubee,https://static-cdn.jtvnw.net/previews-ttv/live_user_kannazukilubee-{width}x{height}.jpg
e58a5a6f40e040d79bbcd139824d6fc7,live,4/28 ₍ᐢ.‸.ᐢ₎⑅ o 【雨咩】給您道聲晚上好~萬追感謝加班中!  2.0募資啟動! @yumie0306 | !工商 !募資 !魔儲 !極玩電競 !簽到 | 自主訂閱加強版夥伴~按下訂閱吧♡,2026-04-28T12:09:35Z,https://www.twitch.tv/yumie0306,https://static-cdn.jtvnw.net/previews-ttv/live_user_yumie0306-{width}x{height}.jpg
3442df03030941b0933077faf6a75c6a,live,【艾莉莉莉】欸...睡著了嘛！~｜歡迎揪團｜ @0330ellie,2026-04-28T12:09:41Z,https://www.twitch.tv/0330ellie,https://static-cdn.jtvnw.net/previews-ttv/live_user_0330ellie-{width}x{height}.jpg
83ec4919298a4ad5984e3da31109a4c8,live,🐈貓糰🔸𝟢𝟦𝟤𝟪 ⸝ 睡超飽( ܸ ⩌⩊⩌ ܸ ) ∣!訂閱 !滑鼠墊 !ExitLag @umidan1207,2026-04-28T12:10:16Z,https://www.twitch.tv/umidan1207,https://static-cdn.jtvnw.net/previews-ttv/live_user_umidan1207-{width}x{height}.jpg
3e41189706dd483db4e407c295b058ce,live,【阿押捏】OPUS：心相吾山 #4 二周目！明天放假開心人！ 4/28 @ayatsukiayane 【中文/日本語】,2026-04-28T12:12:56Z,https://www.twitch.tv/ayatsukiayane,https://static-cdn.jtvnw.net/previews-ttv/live_user_ayatsukiayane-{width}x{height}.jpg
fdb0805c65e24f13b7f23e50e0db8ae2,live,☘︎ ⦁ 0428 觀眾場ෆ┊今天想跟你們一起懶懶 >ㅅ<┊加班台D294 @lunymeow_tw,2026-04-28T12:17:07Z,https://www.twitch.tv/lunymeow_tw,https://static-cdn.jtvnw.net/previews-ttv/live_user_lunymeow_tw-{width}x{height}.jpg
26b00f5ff5bf4b5a8dcb6c5c34e1b4f6,live,【 伊德海拉Yidhra 】04/28  早安你好想我沒 ft.｜!dc !簽到 !愛拉拉 !愛豬豬 !恨拉拉｜歡迎掛忠誠點數💜｜ @yidhra0727 ｜💖 @mutuer,2026-04-28T12:19:40Z,https://www.twitch.tv/yidhra0727,https://static-cdn.jtvnw.net/previews-ttv/live_user_yidhra0727-{width}x{height}.jpg
66c8fc624de94d8e8af4325e41ce7c34,live,[雀魂 四人東]☕期待K0 把其他人 斬落馬下 │ 晚點又要打冰斗盃預賽哦~ │ Youtube努力雙開中~老闆們路過請按讚~  │  !YT !shorts,2026-04-28T12:19:41Z,https://www.twitch.tv/k0_kaylyn,https://static-cdn.jtvnw.net/previews-ttv/live_user_k0_kaylyn-{width}x{height}.jpg
33cabb57d2454dfdbdf7453c54429940,live,0428｜lol,2026-04-28T12:27:45Z,https://www.twitch.tv/loulei820,https://static-cdn.jtvnw.net/previews-ttv/live_user_loulei820-{width}x{height}.jpg
8b027d3a3f374c9c8398b6dd751e5018,live,04/28｜【粵/國】TIMECITY 尹巧兒  ヽ(・×・´)ゞ ｜!運動,2026-04-28T12:28:11Z,https://www.twitch.tv/ume_zz,https://static-cdn.jtvnw.net/previews-ttv/live_user_ume_zz-{width}x{height}.jpg
5f6dcf3b9b71405498aa07a2b80cb5ec,live,2026.04.28 遊戲 - 天月麻雀 Amatsuki Mahjong 這次又又又來抽天月麻雀的新腳色啦......抽不到就算了(o゜▽゜)o☆ 想要參加觀眾場的話記得詳閱觀眾場規範並用紫水晶柱兌換喔 !規範 @sapphire4169e1,2026-04-28T12:29:26Z,https://www.twitch.tv/sapphire4169e1,https://static-cdn.jtvnw.net/previews-ttv/live_user_sapphire4169e1-{width}x{height}.jpg
445a732fc0f64712b3213b4cd98fbdd3,live,【青羽まこと】✧04/28✧ 這幾天身心狀況不好，出門逛了一下花了點小錢，今天只想要輕鬆開，輕鬆玩遊戲玩累了直接睡覺~,2026-04-28T12:30:09Z,https://www.twitch.tv/aohanemakoto,https://static-cdn.jtvnw.net/previews-ttv/live_user_aohanemakoto-{width}x{height}.jpg
6bf231719d5e485fa0cdee99905858d4,live,【04/28】GTARP SL｜小鳥遊蒼太 ｜D.39,2026-04-28T12:32:04Z,https://www.twitch.tv/xiaoke0109,https://static-cdn.jtvnw.net/previews-ttv/live_user_xiaoke0109-{width}x{height}.jpg
4cc07f3cbfed434090bba391bc15fd6d,live,(｡•ㅅ•｡)♡茶會時光！【4/28】^›⩊‹^ ੭ !米彼  \ @amibeeq /,2026-04-28T12:34:36Z,https://www.twitch.tv/amibeeq,https://static-cdn.jtvnw.net/previews-ttv/live_user_amibeeq-{width}x{height}.jpg
9ca05592c52f42649191751f18cb70e6,live,【中文/日本語】4/28 | FF14繁中 Day74 | 消化時間到,2026-04-28T12:36:19Z,https://www.twitch.tv/sinonyuki,https://static-cdn.jtvnw.net/previews-ttv/live_user_sinonyuki-{width}x{height}.jpg
6bb236447ed9412a98c9b2d7c9069e10,live,【熊貓】試玩版~嗷ʕ◉ᴥ◉ʔ @panda0219work ｜點數轉盤 ｜Ft： ｜感謝揪團：  ｜!哥哥的咖啡,2026-04-28T12:40:03Z,https://www.twitch.tv/panda0219work,https://static-cdn.jtvnw.net/previews-ttv/live_user_panda0219work-{width}x{height}.jpg
1af37b5945cf40019107583a3c6537ea,live,4/28【 帕芙亞 @pafuya | 目標無聲紫勾 | 全職無性別無聲,2026-04-28T12:40:25Z,https://www.twitch.tv/pafuya,https://static-cdn.jtvnw.net/previews-ttv/live_user_pafuya-{width}x{height}.jpg
