V5##VTuber ID,YouTube Subscriber Count,YouTube View Count,YouTube Recent Total Median View Count,YouTube Recent Total Popularity,YouTube Recent Total Highest View Count,YouTube Recent Total Highest Viewed URL,YouTube Recent Livestream Median View Count,YouTube Recent Livestream Popularity,YouTube Recent Livestream Highest View Count,YouTube Recent Livestream Highest Viewed URL,YouTube Recent Video Median View Count,YouTube Recent Video Popularity,YouTube Recent Video Highest View Count,YouTube Recent Video Highest Viewed URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Popularity,Twitch Recent Highest View Count,Twitch Recent Highest Viewed URL
1c5619a4ece046dd8ba68ed343489ca3,545000,134322221,58902,24286,260997,https://www.youtube.com/watch?v=ttB6AD5FKHU,3863,1598,3863,https://www.youtube.com/watch?v=Kt9SUxRjhOA,74551,28106,260997,https://www.youtube.com/watch?v=ttB6AD5FKHU,32819,0,0,0,
f6a4e7aa8d0c4e5cb39d199845ec4d02,447000,64744620,9845,3523,59608,https://www.youtube.com/watch?v=XNBbtNp5Vo8,3591,1482,3632,https://www.youtube.com/watch?v=ytuPjMF4cEU,11541,7154,59608,https://www.youtube.com/watch?v=XNBbtNp5Vo8,121997,16154,7612,78260,https://www.twitch.tv/videos/2745222674
5535c9524eb046c38e172ebfa06b302f,399000,130777368,12038,4378,96917,https://www.youtube.com/watch?v=FMObqdfAJeg,8932,4243,88699,https://www.youtube.com/watch?v=uQmRg2-Sh-k,12991,4513,96917,https://www.youtube.com/watch?v=FMObqdfAJeg,74296,2040,604,4072,https://www.twitch.tv/videos/2740511756
664e1b310cf343b78623f99b31e40fae,395000,56897968,0,0,0,,0,0,0,,0,0,0,,17067,0,0,0,
d837e8fda137492c9d77882b98ff863a,336000,158069224,103208,19294,1278529,https://www.youtube.com/watch?v=m14-DLOkqgw,20379,9528,466293,https://www.youtube.com/watch?v=MCLMJJ_puTY,288300,68593,1278529,https://www.youtube.com/watch?v=m14-DLOkqgw,53436,11982,10042,34096,https://www.twitch.tv/videos/2748524812
182da09d8d454f37a52ec546cbb35e39,315000,69097365,30235,13598,494067,https://www.youtube.com/watch?v=fIlTRqG-3OQ,8522,3257,30235,https://www.youtube.com/watch?v=7Hk4ph8GqEU,48857,21952,494067,https://www.youtube.com/watch?v=fIlTRqG-3OQ,4992,0,0,0,
897400f2658a483286ca6acc927006ca,237000,38780876,13871,7329,740464,https://www.youtube.com/watch?v=2MFxqHgLKZE,1223,258,2313,https://www.youtube.com/watch?v=bqLhRnvK6vA,21243,11398,740464,https://www.youtube.com/watch?v=2MFxqHgLKZE,10563,536,361,536,https://www.twitch.tv/videos/2750261300
abd64c9a64e04fb1b23faa2480c1c106,227000,78102807,4493,1607,27792,https://www.youtube.com/watch?v=k0hBZLoAPck,2549,1605,3594,https://www.youtube.com/watch?v=CWpinfjWWw4,4844,1607,27792,https://www.youtube.com/watch?v=k0hBZLoAPck,2321,0,0,0,
4b6b055ada4d4f0ab63b7ad02a3fa3ef,225000,18850440,1269,230,1941,https://www.youtube.com/watch?v=K0dwXwCUXcY,1269,230,1941,https://www.youtube.com/watch?v=K0dwXwCUXcY,0,0,0,,56048,1401,727,2509,https://www.twitch.tv/videos/2747798931
a9f6574e98f34b20a05269134930fb50,221000,9882749,4298,1824,5952,https://www.youtube.com/watch?v=zWvzj1bSA8g,4298,1824,5952,https://www.youtube.com/watch?v=zWvzj1bSA8g,0,0,0,,0,0,0,0,
