V5##VTuber ID,YouTube Subscriber Count,YouTube View Count,YouTube Recent Total Median View Count,YouTube Recent Total Popularity,YouTube Recent Total Highest View Count,YouTube Recent Total Highest Viewed URL,YouTube Recent Livestream Median View Count,YouTube Recent Livestream Popularity,YouTube Recent Livestream Highest View Count,YouTube Recent Livestream Highest Viewed URL,YouTube Recent Video Median View Count,YouTube Recent Video Popularity,YouTube Recent Video Highest View Count,YouTube Recent Video Highest Viewed URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Popularity,Twitch Recent Highest View Count,Twitch Recent Highest Viewed URL
1c5619a4ece046dd8ba68ed343489ca3,545000,134122237,28160,9580,244881,https://www.youtube.com/watch?v=ttB6AD5FKHU,3709,1956,3709,https://www.youtube.com/watch?v=Kt9SUxRjhOA,30063,13500,244881,https://www.youtube.com/watch?v=ttB6AD5FKHU,32816,0,0,0,
f6a4e7aa8d0c4e5cb39d199845ec4d02,447000,64664448,9267,4054,57827,https://www.youtube.com/watch?v=XNBbtNp5Vo8,3405,406,3512,https://www.youtube.com/watch?v=p1lLdAuAvks,9437,4584,57827,https://www.youtube.com/watch?v=XNBbtNp5Vo8,121984,16152,8220,78244,https://www.twitch.tv/videos/2745222674
5535c9524eb046c38e172ebfa06b302f,398000,130488360,12546,4811,90992,https://www.youtube.com/watch?v=FMObqdfAJeg,8923,4416,73637,https://www.youtube.com/watch?v=ePolU2-tn68,13077,4833,90992,https://www.youtube.com/watch?v=FMObqdfAJeg,74300,1303,605,7426,https://www.twitch.tv/videos/2731150541
664e1b310cf343b78623f99b31e40fae,395000,56879455,0,0,0,,0,0,0,,0,0,0,,17067,0,0,0,
d837e8fda137492c9d77882b98ff863a,336000,156666576,102573,24982,1237141,https://www.youtube.com/watch?v=m14-DLOkqgw,17409,10948,465834,https://www.youtube.com/watch?v=MCLMJJ_puTY,278685,100523,1237141,https://www.youtube.com/watch?v=m14-DLOkqgw,53177,14284,7581,34087,https://www.twitch.tv/videos/2748524812
182da09d8d454f37a52ec546cbb35e39,315000,68464396,30060,11165,470284,https://www.youtube.com/watch?v=fIlTRqG-3OQ,7677,3978,30134,https://www.youtube.com/watch?v=7Hk4ph8GqEU,44124,20684,470284,https://www.youtube.com/watch?v=fIlTRqG-3OQ,4988,0,0,0,
897400f2658a483286ca6acc927006ca,237000,38721193,12655,7919,730657,https://www.youtube.com/watch?v=2MFxqHgLKZE,1218,381,2253,https://www.youtube.com/watch?v=bqLhRnvK6vA,21064,11213,730657,https://www.youtube.com/watch?v=2MFxqHgLKZE,10549,565,390,613,https://www.twitch.tv/videos/2746062478
abd64c9a64e04fb1b23faa2480c1c106,227000,80984488,4260,1861,15687,https://www.youtube.com/watch?v=B0drO96wnAk,2315,1017,3569,https://www.youtube.com/watch?v=CWpinfjWWw4,4357,1945,15687,https://www.youtube.com/watch?v=B0drO96wnAk,2318,95,58,95,https://www.twitch.tv/videos/2746143502
4b6b055ada4d4f0ab63b7ad02a3fa3ef,225000,18846503,1258,326,1924,https://www.youtube.com/watch?v=K0dwXwCUXcY,1258,326,1924,https://www.youtube.com/watch?v=K0dwXwCUXcY,0,0,0,,56051,1319,932,2504,https://www.twitch.tv/videos/2747798931
a9f6574e98f34b20a05269134930fb50,221000,9830969,4190,1334,4475,https://www.youtube.com/watch?v=X74IsyOlZ_o,4190,1334,4475,https://www.youtube.com/watch?v=X74IsyOlZ_o,0,0,0,,0,0,0,0,
7c06b9e316ce4ac18ce836cd72442bbe,219000,64446682,6314,3049,25398,https://www.youtube.com/watch?v=Ylcrcp0J54E,6110,2913,10254,https://www.youtube.com/watch?v=qu1STMF5dCA,11160,4635,25398,https://www.youtube.com/watch?v=Ylcrcp0J54E,57088,3715,2450,10610,https://www.twitch.tv/videos/2752648878
c04f006e69e04000a68cd0c41f888eb2,218000,14264883,5055,2850,11685,https://www.youtube.com/watch?v=mWMqCvw5omw,5055,2850,11685,https://www.youtube.com/watch?v=mWMqCvw5omw,0,0,0,,0,0,0,0,
312fdd3c5e6d4aefa73fd3860ecc5613,192000,35056075,13190,6574,30537,https://www.youtube.com/watch?v=8HZky4WBjuI,13190,7969,21441,https://www.youtube.com/watch?v=AllV9QdrgyM,12817,5544,30537,https://www.youtube.com/watch?v=8HZky4WBjuI,24196,14197,4408,176104,https://www.twitch.tv/videos/2751034012
265a18972d244affae35711cfd1f9931,181000,20998095,3816,2121,24935,https://www.youtube.com/watch?v=cw6pZvUqvxM,3529,1793,20643,https://www.youtube.com/watch?v=mEJhgmNENM4,7892,2298,24935,https://www.youtube.com/watch?v=cw6pZvUqvxM,18700,2353,1046,6866,https://www.twitch.tv/videos/2741259223
c65e7caaf81a43249d5132b9fe312b24,181000,15185722,8801,3458,15469,https://www.youtube.com/watch?v=QMeUaEcVDJs,8801,3458,15469,https://www.youtube.com/watch?v=QMeUaEcVDJs,0,0,0,,0,0,0,0,
e93bd1102e214cbaa71cc5b2e4a53595,180000,36168778,13299,5972,38938,https://www.youtube.com/watch?v=duvz_7c6hNw,12357,5571,20969,https://www.youtube.com/watch?v=zlRzb3iDgn4,31451,7186,38938,https://www.youtube.com/watch?v=duvz_7c6hNw,88763,32869,16644,70838,https://www.twitch.tv/videos/2736278991
3f4650e05ceb41008bd16869780b7af1,153000,72358817,43999,15999,155540,https://www.youtube.com/watch?v=FIJ30vk0n7w,9134,2991,13715,https://www.youtube.com/watch?v=BroGEqgKpT8,59198,29359,155540,https://www.youtube.com/watch?v=FIJ30vk0n7w,0,0,0,0,
f110fd69b66941bab04de9ada563c6ac,153000,18307967,3347,1207,6916,https://www.youtube.com/watch?v=F2HetsEEYCo,3347,1207,6916,https://www.youtube.com/watch?v=F2HetsEEYCo,4322,1404,6354,https://www.youtube.com/watch?v=0qIFajsRy7I,14236,4563,1001,21241,https://www.twitch.tv/videos/2743581136
bafb134fd2f849898d6242d1f5f683cc,145000,25142118,5102,2406,383093,https://www.youtube.com/watch?v=GYY6aDgyuWE,3073,1504,20102,https://www.youtube.com/watch?v=bq8-M96hxMs,33491,9224,383093,https://www.youtube.com/watch?v=GYY6aDgyuWE,44857,0,0,0,
6dc75ab227e34c928598bde8f2d324bf,139000,39902751,9314,4613,125857,https://www.youtube.com/watch?v=d2uqE5xa7RE,7442,3737,12267,https://www.youtube.com/watch?v=foC87ynmyeg,75626,7287,125857,https://www.youtube.com/watch?v=d2uqE5xa7RE,0,0,0,0,
